CustomerID,recency_days,frequency,monetary,customer_lifespan_years,first_purchase_date,last_purchase_date,analysis_date,R_quintile,F_quintile,M_quintile,RFM_Score,Segment
16859,144,2,747.81,0.3205479452054794,2011-03-23 13:39:00,2011-07-18 12:19:00,2011-12-09 12:50:00,2,2,3,223,At Risk
13623,30,5,747.7800000000001,0.7315068493150685,2011-02-15 13:08:00,2011-11-09 12:00:00,2011-12-09 12:50:00,4,4,3,443,Loyal Customers
14201,60,7,747.44,0.8191780821917808,2010-12-15 13:25:00,2011-10-10 13:27:00,2011-12-09 12:50:00,3,5,3,353,Potential Loyalists
16261,17,4,746.83,0.6273972602739726,2011-04-07 19:05:00,2011-11-22 17:23:00,2011-12-09 12:50:00,4,4,3,443,Loyal Customers
14050,31,2,746.36,0.2054794520547945,2011-08-25 13:46:00,2011-11-08 10:00:00,2011-12-09 12:50:00,4,2,3,423,New Customers
17034,16,3,745.52,0.7424657534246575,2011-02-25 10:10:00,2011-11-23 15:14:00,2011-12-09 12:50:00,4,3,3,433,Potential Loyalists
14790,16,4,745.06,0.6493150684931507,2011-03-31 11:49:00,2011-11-23 09:28:00,2011-12-09 12:50:00,4,4,3,443,Loyal Customers
13950,11,4,745.06,0.6438356164383562,2011-04-07 11:29:00,2011-11-28 14:44:00,2011-12-09 12:50:00,5,4,3,543,Loyal Customers
13236,24,2,744.8499999999999,0.2246575342465753,2011-08-25 08:58:00,2011-11-15 12:50:00,2011-12-09 12:50:00,4,2,3,423,New Customers
13354,71,1,743.5300000000003,0.0,2011-09-29 13:17:00,2011-09-29 13:17:00,2011-12-09 12:50:00,3,1,3,313,Hibernating
16730,52,3,743.1100000000001,0.7315068493150685,2011-01-24 14:01:00,2011-10-18 14:11:00,2011-12-09 12:50:00,3,3,3,333,Potential Loyalists
12374,25,1,742.93,0.0,2011-11-14 15:37:00,2011-11-14 15:37:00,2011-12-09 12:50:00,4,1,3,413,New Customers
12465,17,2,742.19,0.4164383561643835,2011-06-23 13:37:00,2011-11-22 16:34:00,2011-12-09 12:50:00,4,2,3,423,New Customers
13753,287,1,741.26,0.0,2011-02-25 12:48:00,2011-02-25 12:48:00,2011-12-09 12:50:00,1,1,3,113,Hibernating
13900,183,3,740.95,0.2164383561643835,2011-03-22 10:13:00,2011-06-09 19:26:00,2011-12-09 12:50:00,1,3,3,133,Can't Lose Them
17692,127,4,740.94,0.6356164383561644,2010-12-15 13:37:00,2011-08-04 14:01:00,2011-12-09 12:50:00,2,4,3,243,At Risk
17974,24,3,740.7899999999998,0.5342465753424658,2011-05-04 11:50:00,2011-11-15 11:37:00,2011-12-09 12:50:00,4,3,3,433,Potential Loyalists
15252,36,2,740.78,0.4027397260273972,2011-06-09 14:15:00,2011-11-03 13:30:00,2011-12-09 12:50:00,3,2,3,323,At Risk
12603,21,1,739.1999999999999,0.0,2011-11-18 10:42:00,2011-11-18 10:42:00,2011-12-09 12:50:00,4,1,3,413,New Customers
14756,15,1,738.9599999999998,0.0,2011-11-24 18:13:00,2011-11-24 18:13:00,2011-12-09 12:50:00,4,1,3,413,New Customers
12976,211,1,738.6,0.0,2011-05-12 09:55:00,2011-05-12 09:55:00,2011-12-09 12:50:00,1,1,3,113,Hibernating
15045,151,2,735.66,0.2904109589041095,2011-03-27 11:44:00,2011-07-11 11:33:00,2011-12-09 12:50:00,2,2,3,223,At Risk
15215,46,3,734.94,0.136986301369863,2011-09-04 12:24:00,2011-10-24 11:41:00,2011-12-09 12:50:00,3,3,3,333,Potential Loyalists
18156,12,2,734.9399999999998,0.978082191780822,2010-12-05 12:29:00,2011-11-27 12:24:00,2011-12-09 12:50:00,5,2,3,523,New Customers
16362,32,5,734.7699999999998,0.1616438356164383,2011-09-09 14:47:00,2011-11-07 13:01:00,2011-12-09 12:50:00,4,4,3,443,Loyal Customers
16146,157,3,734.13,0.2054794520547945,2011-04-21 15:25:00,2011-07-05 14:20:00,2011-12-09 12:50:00,2,3,3,233,At Risk
17812,12,4,732.1599999999999,0.9753424657534246,2010-12-06 15:27:00,2011-11-27 11:47:00,2011-12-09 12:50:00,5,4,3,543,Loyal Customers
13575,23,5,732.0699999999999,0.4191780821917808,2011-06-16 14:24:00,2011-11-16 13:14:00,2011-12-09 12:50:00,4,4,3,443,Loyal Customers
16099,50,3,731.9000000000001,0.4794520547945205,2011-04-28 08:34:00,2011-10-20 13:13:00,2011-12-09 12:50:00,3,3,3,333,Potential Loyalists
13736,5,2,731.8999999999999,0.6986301369863014,2011-03-24 13:04:00,2011-12-04 15:19:00,2011-12-09 12:50:00,5,2,3,523,New Customers
16491,46,1,731.5,0.0,2011-10-24 10:18:00,2011-10-24 10:18:00,2011-12-09 12:50:00,3,1,3,313,Hibernating
14778,127,2,730.86,0.4958904109589041,2011-02-04 11:43:00,2011-08-04 15:23:00,2011-12-09 12:50:00,2,2,3,223,At Risk
18035,35,3,730.4000000000001,0.021917808219178,2011-10-27 17:48:00,2011-11-04 12:39:00,2011-12-09 12:50:00,3,3,3,333,Potential Loyalists
12468,187,2,729.54,0.3534246575342465,2011-01-27 13:29:00,2011-06-05 11:36:00,2011-12-09 12:50:00,1,2,3,123,Hibernating
13077,1,4,729.27,1.0,2010-12-08 14:59:00,2011-12-08 19:24:00,2011-12-09 12:50:00,5,4,3,543,Loyal Customers
17666,3,2,728.16,0.1698630136986301,2011-10-05 11:06:00,2011-12-06 09:06:00,2011-12-09 12:50:00,5,2,3,523,New Customers
17888,21,8,726.0500000000001,0.9205479452054794,2010-12-17 13:56:00,2011-11-18 13:45:00,2011-12-09 12:50:00,4,5,3,453,Loyal Customers
14869,8,2,725.6999999999999,0.2602739726027397,2011-08-28 16:09:00,2011-12-01 12:36:00,2011-12-09 12:50:00,5,2,3,523,New Customers
14055,106,1,725.6400000000001,0.0,2011-08-25 15:04:00,2011-08-25 15:04:00,2011-12-09 12:50:00,2,1,3,213,Hibernating
16140,65,2,725.18,0.8383561643835616,2010-12-03 14:40:00,2011-10-05 12:15:00,2011-12-09 12:50:00,3,2,3,323,At Risk
15584,23,4,725.1100000000002,0.3808219178082191,2011-06-30 16:39:00,2011-11-16 10:55:00,2011-12-09 12:50:00,4,4,3,443,Loyal Customers
12723,3,5,725.07,0.1698630136986301,2011-10-05 15:52:00,2011-12-06 10:19:00,2011-12-09 12:50:00,5,4,3,543,Loyal Customers
15636,89,2,724.76,0.5287671232876713,2011-03-02 14:50:00,2011-09-11 11:17:00,2011-12-09 12:50:00,2,2,3,223,At Risk
12475,53,1,723.38,0.0,2011-10-17 10:10:00,2011-10-17 10:10:00,2011-12-09 12:50:00,3,1,3,313,Hibernating
17521,29,3,723.2099999999998,0.4657534246575342,2011-05-24 15:14:00,2011-11-10 11:22:00,2011-12-09 12:50:00,4,3,3,433,Potential Loyalists
15272,57,2,721.9399999999998,0.0794520547945205,2011-09-14 16:36:00,2011-10-13 12:59:00,2011-12-09 12:50:00,3,2,3,323,At Risk
18062,173,3,720.52,0.4493150684931506,2011-01-06 10:03:00,2011-06-19 14:47:00,2011-12-09 12:50:00,2,3,3,233,At Risk
16023,46,3,719.8100000000001,0.6027397260273972,2011-03-18 13:32:00,2011-10-24 16:34:00,2011-12-09 12:50:00,3,3,3,333,Potential Loyalists
14179,40,2,719.7799999999997,0.0328767123287671,2011-10-18 14:00:00,2011-10-30 12:07:00,2011-12-09 12:50:00,3,2,3,323,At Risk
14725,24,1,718.08,0.0,2011-11-15 12:42:00,2011-11-15 12:42:00,2011-12-09 12:50:00,4,1,3,413,New Customers
17884,3,4,717.4499999999998,1.008219178082192,2010-12-03 12:11:00,2011-12-06 11:33:00,2011-12-09 12:50:00,5,4,3,543,Loyal Customers
15274,4,2,716.5699999999999,0.0383561643835616,2011-11-21 14:17:00,2011-12-05 16:57:00,2011-12-09 12:50:00,5,2,3,523,New Customers
12535,91,2,716.3500000000001,0.2602739726027397,2011-06-06 12:47:00,2011-09-09 08:48:00,2011-12-09 12:50:00,2,2,3,223,At Risk
15400,92,5,716.2,0.5095890410958904,2011-03-06 11:27:00,2011-09-08 13:57:00,2011-12-09 12:50:00,2,4,3,243,At Risk
17029,110,2,716.0,0.3452054794520548,2011-04-17 10:57:00,2011-08-21 11:06:00,2011-12-09 12:50:00,2,2,3,223,At Risk
15330,32,2,714.96,0.0767123287671232,2011-10-10 12:30:00,2011-11-07 17:50:00,2011-12-09 12:50:00,4,2,3,423,New Customers
15757,65,2,714.42,0.4164383561643835,2011-05-06 11:40:00,2011-10-05 12:14:00,2011-12-09 12:50:00,3,2,3,323,At Risk
12616,95,2,713.3,0.5534246575342465,2011-02-15 14:17:00,2011-09-05 15:17:00,2011-12-09 12:50:00,2,2,3,223,At Risk
13169,63,2,712.8799999999999,0.5178082191780822,2011-04-01 14:24:00,2011-10-07 12:11:00,2011-12-09 12:50:00,3,2,3,323,At Risk
13147,10,4,712.8000000000001,0.2438356164383561,2011-09-01 12:28:00,2011-11-29 13:59:00,2011-12-09 12:50:00,5,4,3,543,Loyal Customers
17761,32,1,712.78,0.0,2011-11-07 10:23:00,2011-11-07 10:23:00,2011-12-09 12:50:00,4,1,3,413,New Customers
13416,43,2,712.5000000000001,0.1041095890410958,2011-09-19 14:43:00,2011-10-27 08:56:00,2011-12-09 12:50:00,3,2,3,323,At Risk
13587,63,1,712.4,0.0,2011-10-07 12:31:00,2011-10-07 12:31:00,2011-12-09 12:50:00,3,1,3,313,Hibernating
17642,119,2,712.2900000000002,0.1561643835616438,2011-06-16 12:55:00,2011-08-12 09:11:00,2011-12-09 12:50:00,2,2,3,223,At Risk
15855,136,5,712.24,0.347945205479452,2011-03-21 12:32:00,2011-07-26 10:20:00,2011-12-09 12:50:00,2,4,3,243,At Risk
13705,7,3,711.8600000000001,1.0027397260273974,2010-12-01 10:29:00,2011-12-02 12:32:00,2011-12-09 12:50:00,5,3,3,533,Potential Loyalists
17179,178,3,711.7899999999998,0.5013698630136987,2010-12-13 14:24:00,2011-06-14 16:48:00,2011-12-09 12:50:00,2,3,3,233,At Risk
13249,92,3,711.4100000000001,0.4630136986301369,2011-03-23 15:26:00,2011-09-08 13:26:00,2011-12-09 12:50:00,2,3,3,233,At Risk
17472,191,3,710.2899999999998,0.2958904109589041,2011-02-13 14:40:00,2011-06-01 14:57:00,2011-12-09 12:50:00,1,3,3,133,Can't Lose Them
14867,185,3,710.2800000000001,0.4136986301369863,2011-01-07 16:34:00,2011-06-07 11:39:00,2011-12-09 12:50:00,1,3,3,133,Can't Lose Them
14127,122,3,709.7099999999998,0.5150684931506849,2011-02-02 12:26:00,2011-08-09 10:49:00,2011-12-09 12:50:00,2,3,3,233,At Risk
16136,59,3,709.3799999999999,0.5972602739726027,2011-03-07 09:52:00,2011-10-11 09:10:00,2011-12-09 12:50:00,3,3,3,333,Potential Loyalists
15951,8,2,708.2199999999998,0.7589041095890411,2011-02-27 11:57:00,2011-12-01 08:34:00,2011-12-09 12:50:00,5,2,3,523,New Customers
16449,197,2,707.6899999999998,0.2273972602739726,2011-03-04 12:15:00,2011-05-26 10:25:00,2011-12-09 12:50:00,1,2,3,123,Hibernating
12453,134,1,707.0899999999999,0.0,2011-07-28 14:08:00,2011-07-28 14:08:00,2011-12-09 12:50:00,2,1,3,213,Hibernating
16364,11,2,707.04,0.3452054794520548,2011-07-25 14:35:00,2011-11-28 11:27:00,2011-12-09 12:50:00,5,2,3,523,New Customers
16309,106,2,706.5699999999999,0.3671232876712328,2011-04-13 11:46:00,2011-08-25 15:35:00,2011-12-09 12:50:00,2,2,3,223,At Risk
14880,77,3,706.19,0.5780821917808219,2011-02-24 12:27:00,2011-09-23 13:42:00,2011-12-09 12:50:00,2,3,3,233,At Risk
14126,7,3,706.1300000000001,0.0082191780821917,2011-11-29 12:21:00,2011-12-02 11:45:00,2011-12-09 12:50:00,5,3,3,533,Potential Loyalists
15038,58,6,705.4899999999998,0.852054794520548,2010-12-05 10:54:00,2011-10-12 11:33:00,2011-12-09 12:50:00,3,4,3,343,Potential Loyalists
16015,3,3,705.3900000000001,0.1260273972602739,2011-10-21 12:56:00,2011-12-06 10:58:00,2011-12-09 12:50:00,5,3,3,533,Potential Loyalists
16882,66,3,705.1199999999999,0.6876712328767123,2011-01-26 17:43:00,2011-10-04 10:42:00,2011-12-09 12:50:00,3,3,3,333,Potential Loyalists
17934,51,2,704.25,0.0191780821917808,2011-10-12 10:50:00,2011-10-19 11:16:00,2011-12-09 12:50:00,3,2,3,323,At Risk
12612,74,1,704.0400000000001,0.0,2011-09-26 15:35:00,2011-09-26 15:35:00,2011-12-09 12:50:00,2,1,3,213,Hibernating
12883,24,4,703.47,0.1780821917808219,2011-09-11 15:18:00,2011-11-15 09:32:00,2011-12-09 12:50:00,4,4,3,443,Loyal Customers
18082,25,1,703.3699999999997,0.0,2011-11-14 12:45:00,2011-11-14 12:45:00,2011-12-09 12:50:00,4,1,3,413,New Customers
15103,31,2,703.3599999999998,0.1506849315068493,2011-09-14 13:54:00,2011-11-08 14:53:00,2011-12-09 12:50:00,4,2,3,423,New Customers
15574,177,4,702.2500000000002,0.5342465753424658,2010-12-02 15:46:00,2011-06-15 12:01:00,2011-12-09 12:50:00,2,4,3,243,At Risk
16997,288,3,702.0,0.1013698630136986,2011-01-18 11:51:00,2011-02-24 17:28:00,2011-12-09 12:50:00,1,3,3,133,Can't Lose Them
14198,18,4,701.3999999999999,0.6054794520547945,2011-04-14 14:54:00,2011-11-21 16:35:00,2011-12-09 12:50:00,4,4,3,443,Loyal Customers
14356,79,2,701.23,0.0054794520547945,2011-09-19 14:43:00,2011-09-21 09:18:00,2011-12-09 12:50:00,2,2,3,223,At Risk
17321,8,2,700.8599999999999,0.1616438356164383,2011-10-03 11:34:00,2011-12-01 13:41:00,2011-12-09 12:50:00,5,2,3,523,New Customers
13238,17,4,700.7300000000001,0.9397260273972604,2010-12-14 14:37:00,2011-11-22 15:37:00,2011-12-09 12:50:00,4,4,3,443,Loyal Customers
17734,53,3,700.63,0.4931506849315068,2011-04-20 10:04:00,2011-10-17 12:33:00,2011-12-09 12:50:00,3,3,3,333,Potential Loyalists
15800,107,2,699.0799999999999,0.3808219178082191,2011-04-07 12:39:00,2011-08-24 14:23:00,2011-12-09 12:50:00,2,2,3,223,At Risk
13258,11,3,698.5799999999999,0.5315068493150685,2011-05-18 13:11:00,2011-11-28 09:31:00,2011-12-09 12:50:00,5,3,3,533,Potential Loyalists
17423,46,2,698.4100000000001,0.4684931506849315,2011-05-06 09:14:00,2011-10-24 13:36:00,2011-12-09 12:50:00,3,2,3,323,At Risk
17796,40,4,697.9000000000001,0.9013698630136986,2010-12-05 12:23:00,2011-10-30 15:38:00,2011-12-09 12:50:00,3,4,3,343,Potential Loyalists
15053,4,3,697.79,0.7589041095890411,2011-03-03 12:06:00,2011-12-05 12:08:00,2011-12-09 12:50:00,5,3,3,533,Potential Loyalists
14829,29,4,697.5500000000001,0.9397260273972604,2010-12-02 16:12:00,2011-11-10 16:16:00,2011-12-09 12:50:00,4,4,3,443,Loyal Customers
13596,5,2,697.04,0.0191780821917808,2011-11-27 11:57:00,2011-12-04 12:01:00,2011-12-09 12:50:00,5,2,3,523,New Customers
15700,172,2,696.6799999999996,0.0027397260273972,2011-06-19 15:36:00,2011-06-20 16:53:00,2011-12-09 12:50:00,2,2,3,223,At Risk
17397,22,2,696.4099999999999,0.0,2011-11-17 13:58:00,2011-11-17 14:08:00,2011-12-09 12:50:00,4,2,3,423,New Customers
14009,198,2,695.6099999999999,0.0191780821917808,2011-05-18 13:00:00,2011-05-25 15:47:00,2011-12-09 12:50:00,1,2,3,123,Hibernating
14959,64,4,695.4200000000001,0.6356164383561644,2011-02-16 13:00:00,2011-10-06 18:23:00,2011-12-09 12:50:00,3,4,3,343,Potential Loyalists
15304,60,8,694.4000000000001,0.8438356164383561,2010-12-06 11:42:00,2011-10-10 10:23:00,2011-12-09 12:50:00,3,5,3,353,Potential Loyalists
12925,4,2,694.05,0.1917808219178082,2011-09-26 11:05:00,2011-12-05 11:11:00,2011-12-09 12:50:00,5,2,3,523,New Customers
14643,170,2,693.8100000000001,0.5150684931506849,2010-12-16 17:53:00,2011-06-22 14:41:00,2011-12-09 12:50:00,2,2,3,223,At Risk
12410,308,2,693.3299999999999,0.0,2011-02-04 10:38:00,2011-02-04 10:39:00,2011-12-09 12:50:00,1,2,3,123,Hibernating
13601,45,2,693.3199999999999,0.4547945205479452,2011-05-12 16:52:00,2011-10-25 17:31:00,2011-12-09 12:50:00,3,2,3,323,At Risk
14111,14,4,692.85,0.6219178082191781,2011-04-12 11:36:00,2011-11-25 13:44:00,2011-12-09 12:50:00,5,4,3,543,Loyal Customers
17198,23,3,692.22,0.9534246575342464,2010-12-03 14:54:00,2011-11-16 10:39:00,2011-12-09 12:50:00,4,3,3,433,Potential Loyalists
17733,38,2,692.19,0.6109589041095891,2011-03-23 09:54:00,2011-11-01 08:16:00,2011-12-09 12:50:00,3,2,3,323,At Risk
13838,5,4,691.7299999999999,0.9972602739726028,2010-12-05 10:45:00,2011-12-04 11:00:00,2011-12-09 12:50:00,5,4,3,543,Loyal Customers
16212,19,2,690.3399999999999,0.7232876712328767,2011-03-01 12:51:00,2011-11-20 13:00:00,2011-12-09 12:50:00,4,2,3,423,New Customers
18085,330,2,689.95,0.1178082191780822,2010-12-01 12:08:00,2011-01-13 15:17:00,2011-12-09 12:50:00,1,2,3,123,Hibernating
13023,64,2,689.9000000000001,0.1780821917808219,2011-08-02 09:34:00,2011-10-06 16:27:00,2011-12-09 12:50:00,3,2,3,323,At Risk
15181,66,3,689.48,0.5561643835616439,2011-03-15 12:03:00,2011-10-04 13:58:00,2011-12-09 12:50:00,3,3,3,333,Potential Loyalists
18196,95,2,689.1300000000001,0.5342465753424658,2011-02-22 16:13:00,2011-09-05 16:22:00,2011-12-09 12:50:00,2,2,3,223,At Risk
17502,9,4,689.1000000000001,0.0547945205479452,2011-11-10 16:39:00,2011-11-30 13:13:00,2011-12-09 12:50:00,5,4,3,543,Loyal Customers
13799,116,2,688.8599999999999,0.4876712328767123,2011-02-18 14:18:00,2011-08-15 12:07:00,2011-12-09 12:50:00,2,2,3,223,At Risk
16642,4,2,688.33,0.5561643835616439,2011-05-16 12:35:00,2011-12-05 11:31:00,2011-12-09 12:50:00,5,2,3,523,New Customers
12658,18,1,686.0500000000001,0.0,2011-11-21 10:22:00,2011-11-21 10:22:00,2011-12-09 12:50:00,4,1,3,413,New Customers
16122,73,4,684.4200000000001,0.8027397260273973,2010-12-08 11:41:00,2011-09-27 15:34:00,2011-12-09 12:50:00,2,4,3,243,At Risk
16495,3,3,684.4099999999999,0.7479452054794521,2011-03-08 16:38:00,2011-12-06 13:20:00,2011-12-09 12:50:00,5,3,3,533,Potential Loyalists
15669,40,4,684.34,0.6109589041095891,2011-03-21 09:13:00,2011-10-30 16:03:00,2011-12-09 12:50:00,3,4,3,343,Potential Loyalists
12942,131,3,683.8999999999997,0.6410958904109589,2010-12-09 09:34:00,2011-07-31 14:39:00,2011-12-09 12:50:00,2,3,3,233,At Risk
17874,185,6,683.4600000000002,0.1917808219178082,2011-03-29 11:25:00,2011-06-07 12:54:00,2011-12-09 12:50:00,1,4,3,143,Can't Lose Them
14222,177,1,683.17,0.0,2011-06-15 16:42:00,2011-06-15 16:42:00,2011-12-09 12:50:00,2,1,3,213,Hibernating
12838,33,2,683.1299999999999,0.9315068493150684,2010-12-01 11:57:00,2011-11-06 12:20:00,2011-12-09 12:50:00,3,2,3,323,At Risk
15582,24,3,682.9100000000001,0.536986301369863,2011-05-03 13:36:00,2011-11-15 09:55:00,2011-12-09 12:50:00,4,3,3,433,Potential Loyalists
13548,96,2,682.4099999999999,0.4027397260273972,2011-04-10 11:35:00,2011-09-04 14:50:00,2011-12-09 12:50:00,2,2,3,223,At Risk
18135,29,5,681.9100000000001,0.4410958904109589,2011-06-02 14:04:00,2011-11-10 19:32:00,2011-12-09 12:50:00,4,4,3,443,Loyal Customers
12478,3,1,680.9900000000002,0.0,2011-12-06 09:56:00,2011-12-06 09:56:00,2011-12-09 12:50:00,5,1,3,513,New Customers
13524,40,5,680.1800000000001,0.4904109589041096,2011-05-04 12:26:00,2011-10-30 12:34:00,2011-12-09 12:50:00,3,4,3,343,Potential Loyalists
16872,77,3,680.02,0.2931506849315068,2011-06-08 14:32:00,2011-09-23 16:05:00,2011-12-09 12:50:00,2,3,3,233,At Risk
15322,85,1,679.6799999999998,0.0,2011-09-15 09:34:00,2011-09-15 09:34:00,2011-12-09 12:50:00,2,1,3,213,Hibernating
13430,18,2,679.45,0.1863013698630137,2011-09-14 14:26:00,2011-11-21 08:19:00,2011-12-09 12:50:00,4,2,3,423,New Customers
14788,7,2,679.44,0.0520547945205479,2011-11-13 15:52:00,2011-12-02 17:06:00,2011-12-09 12:50:00,5,2,3,523,New Customers
17994,121,4,678.49,0.4630136986301369,2011-02-22 11:02:00,2011-08-10 11:41:00,2011-12-09 12:50:00,2,4,3,243,At Risk
13925,92,4,678.2499999999999,0.1150684931506849,2011-07-28 12:09:00,2011-09-08 12:47:00,2011-12-09 12:50:00,2,4,3,243,At Risk
13607,40,1,678.0099999999996,0.0,2011-10-30 16:17:00,2011-10-30 16:17:00,2011-12-09 12:50:00,3,1,3,313,Hibernating
13388,131,2,677.1000000000001,0.0,2011-07-31 12:52:00,2011-07-31 12:52:00,2011-12-09 12:50:00,2,2,3,223,At Risk
13040,8,2,676.99,0.0684931506849315,2011-11-06 13:53:00,2011-12-01 10:38:00,2011-12-09 12:50:00,5,2,3,523,New Customers
16377,267,1,676.2,0.0,2011-03-17 15:41:00,2011-03-17 15:41:00,2011-12-09 12:50:00,1,1,3,113,Hibernating
15626,74,2,675.8,0.6986301369863014,2011-01-14 10:10:00,2011-09-26 10:03:00,2011-12-09 12:50:00,2,2,3,223,At Risk
17462,60,2,675.69,0.6136986301369863,2011-02-28 17:01:00,2011-10-10 13:56:00,2011-12-09 12:50:00,3,2,3,323,At Risk
13325,81,1,675.3,0.0,2011-09-19 10:36:00,2011-09-19 10:36:00,2011-12-09 12:50:00,2,1,3,213,Hibernating
16418,44,3,675.27,0.4986301369863014,2011-04-27 16:54:00,2011-10-26 12:39:00,2011-12-09 12:50:00,3,3,3,333,Potential Loyalists
13355,122,1,674.7,0.0,2011-08-09 14:48:00,2011-08-09 14:48:00,2011-12-09 12:50:00,2,1,3,213,Hibernating
13464,58,1,674.6800000000002,0.0,2011-10-12 15:01:00,2011-10-12 15:01:00,2011-12-09 12:50:00,3,1,3,313,Hibernating
17749,178,2,674.52,0.2136986301369863,2011-03-28 13:39:00,2011-06-14 15:45:00,2011-12-09 12:50:00,2,2,3,223,At Risk
13951,176,3,674.4499999999999,0.3232876712328767,2011-02-18 15:21:00,2011-06-16 16:43:00,2011-12-09 12:50:00,2,3,3,233,At Risk
14504,47,4,673.2599999999995,0.6328767123287671,2011-03-06 14:38:00,2011-10-23 16:00:00,2011-12-09 12:50:00,3,4,3,343,Potential Loyalists
18121,149,2,673.1000000000001,0.0136986301369863,2011-07-08 12:14:00,2011-07-13 12:53:00,2011-12-09 12:50:00,2,2,3,223,At Risk
14628,91,2,671.96,0.4136986301369863,2011-04-11 14:43:00,2011-09-09 14:58:00,2011-12-09 12:50:00,2,2,3,223,At Risk
17883,3,4,671.7699999999999,0.6657534246575343,2011-04-07 19:16:00,2011-12-06 17:49:00,2011-12-09 12:50:00,5,4,3,543,Loyal Customers
12638,33,1,671.69,0.0,2011-11-06 13:11:00,2011-11-06 13:11:00,2011-12-09 12:50:00,3,1,3,313,Hibernating
17299,11,4,669.1100000000001,0.4438356164383562,2011-06-19 16:04:00,2011-11-28 12:01:00,2011-12-09 12:50:00,5,4,3,543,Loyal Customers
12418,112,1,668.5799999999997,0.0,2011-08-19 11:08:00,2011-08-19 11:08:00,2011-12-09 12:50:00,2,1,3,213,Hibernating
14342,21,4,668.5600000000001,0.5178082191780822,2011-05-13 13:50:00,2011-11-18 13:21:00,2011-12-09 12:50:00,4,4,3,443,Loyal Customers
13741,71,3,668.4300000000001,0.4,2011-05-06 13:43:00,2011-09-29 09:19:00,2011-12-09 12:50:00,3,3,3,333,Potential Loyalists
16383,74,2,668.3600000000001,0.5315068493150685,2011-03-16 13:00:00,2011-09-26 12:45:00,2011-12-09 12:50:00,2,2,3,223,At Risk
15031,4,4,668.1400000000001,0.7616438356164383,2011-03-02 14:46:00,2011-12-05 14:19:00,2011-12-09 12:50:00,5,4,3,543,Loyal Customers
18022,35,1,668.1100000000002,0.0,2011-11-04 12:45:00,2011-11-04 12:45:00,2011-12-09 12:50:00,3,1,3,313,Hibernating
16268,71,2,667.6499999999999,0.0,2011-09-29 18:30:00,2011-09-29 18:30:00,2011-12-09 12:50:00,3,2,3,323,At Risk
15969,2,3,666.1,0.5013698630136987,2011-06-07 12:19:00,2011-12-07 11:06:00,2011-12-09 12:50:00,5,3,3,533,Potential Loyalists
17777,24,3,665.8599999999999,0.2082191780821917,2011-08-31 14:35:00,2011-11-15 12:02:00,2011-12-09 12:50:00,4,3,3,433,Potential Loyalists
17105,159,2,665.78,0.4027397260273972,2011-02-06 14:46:00,2011-07-03 15:53:00,2011-12-09 12:50:00,2,2,3,223,At Risk
16056,45,1,664.85,0.0,2011-10-25 15:19:00,2011-10-25 15:19:00,2011-12-09 12:50:00,3,1,3,313,Hibernating
13963,308,4,664.54,0.1616438356164383,2010-12-07 09:21:00,2011-02-04 14:43:00,2011-12-09 12:50:00,1,4,3,143,Can't Lose Them
16208,44,2,664.26,0.6712328767123288,2011-02-23 13:37:00,2011-10-26 11:36:00,2011-12-09 12:50:00,3,2,3,323,At Risk
15643,191,3,664.0,0.2493150684931507,2011-03-02 14:34:00,2011-06-01 07:38:00,2011-12-09 12:50:00,1,3,3,133,Can't Lose Them
14720,5,3,663.8100000000001,0.3315068493150685,2011-08-05 12:06:00,2011-12-04 12:02:00,2011-12-09 12:50:00,5,3,3,533,Potential Loyalists
13240,96,4,663.6500000000001,0.736986301369863,2010-12-09 12:49:00,2011-09-04 14:08:00,2011-12-09 12:50:00,2,4,3,243,At Risk
16573,84,2,663.6099999999999,0.5643835616438356,2011-02-22 15:14:00,2011-09-16 09:13:00,2011-12-09 12:50:00,2,2,3,223,At Risk
14451,60,2,662.5899999999999,0.3671232876712328,2011-05-29 12:35:00,2011-10-10 13:38:00,2011-12-09 12:50:00,3,2,3,323,At Risk
16014,37,3,662.3799999999999,0.6958904109589041,2011-02-21 17:42:00,2011-11-02 12:04:00,2011-12-09 12:50:00,3,3,3,333,Potential Loyalists
18218,211,2,662.08,0.1917808219178082,2011-03-03 12:24:00,2011-05-12 12:53:00,2011-12-09 12:50:00,1,2,3,123,Hibernating
16774,67,4,661.5200000000001,0.3041095890410959,2011-06-14 12:45:00,2011-10-03 12:41:00,2011-12-09 12:50:00,3,4,3,343,Potential Loyalists
13028,22,2,661.32,0.0630136986301369,2011-10-25 14:09:00,2011-11-17 11:10:00,2011-12-09 12:50:00,4,2,3,423,New Customers
14603,274,1,660.0,0.0,2011-03-10 10:27:00,2011-03-10 10:27:00,2011-12-09 12:50:00,1,1,3,113,Hibernating
15492,28,2,659.4599999999999,0.1260273972602739,2011-09-26 14:02:00,2011-11-11 14:53:00,2011-12-09 12:50:00,4,2,3,423,New Customers
13518,85,1,659.4399999999998,0.0,2011-09-15 10:29:00,2011-09-15 10:29:00,2011-12-09 12:50:00,2,1,3,213,Hibernating
13759,33,2,659.41,0.1041095890410958,2011-09-29 15:40:00,2011-11-06 14:47:00,2011-12-09 12:50:00,3,2,3,323,At Risk
16357,33,3,658.8799999999999,0.4931506849315068,2011-05-10 10:35:00,2011-11-06 16:04:00,2011-12-09 12:50:00,3,3,3,333,Potential Loyalists
